,ID,카테고리,소분류,제목,주소,전화번호,경도,위도,애완동물동반가능정보,주차시설,쉬는날,영업시간,이용요금,화장실설명,외국어안내서비스,사고보험가입여부,판매품목,편의시설,대표메뉴,포장가능여부,입실시간,퇴실시간,부대시설,키워드리스트,이미지주소1,이미지주소2
314,516,음식,한식,조박사한우마을,인천 미추홀구 봉수대로 17,032-766-1320,126.653563,37.479891,,있음(무료),매주 월요일 휴무,"10:30~22:00
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)",메뉴판 내 일어 표기,,,,"돼지왕갈비, 생삼겹살",가능,,,,"조박사/71,한우/67,마을/64,갈비탕/55,맛집/43,도화동/42,고기/38,인천/34,불고기/33,돌솥밥/27,갈비/24,고양/21,회식/19,돌솥/18,주문/16,추가/16,반찬/15,식당/15,버섯/14,메뉴/13,삼겹살/13,모임/13,송림동/12,인분/12,된장찌개/12,짜장/12,누룽지/12,국수/12,미추홀/12,소스/11,계란/11,간짜장/11,국물/11,양파/10,기타/10,송추/10,유원지/10,복사/10,정말/10,점심/10,야채/10,이웃/10,본문/10,하나/10,기능/10,그냥/10,입구/9,인천광역시/9,가격/9,오늘/9,음식/1,한식/1,미추홀구 /1,수문/1,조박사한우마을/1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20150830_233%2Fmikkuu_1440915883254PaOyH_JPEG%2FSDC15250.JPG=sc960_832,http://post.phinf.naver.net/MjAxNzExMjJfMjg4/MDAxNTExMzE5MjkyMDAy.Vr-wCY2EXrZ5hSeukZVy2uD11SuKLsknEY7tHHt4xN8g.fV2hP4XTRsCtdFBsSObdI2jLC1K8Tqxew368GLjhFgEg.JPEG/IN-ft4d9ubi7gquIWJrSL9zpO524.jpg
315,493,음식,한식,동암아구해물탕,인천 부평구 백범로468번길 45,032-435-0233,126.700504,37.4707233,,"있음(4대, 주차요금 무료)",명절 기간 휴무,"10:00~24:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)",,,,,"아구찜, 해물탕",가능,,,,"해물탕/95,동암/64,해물찜/64,아구/57,아구찜/51,해물/40,맛집/34,볶음밥/30,진짜/22,동암역/20,주문/19,골목/16,우리/16,엄마/15,콩나물/15,부평구/14,인천/13,국물/13,샐러드/11,낙지/11,오늘/11,사람/11,먹기/10,기타/10,미더덕/10,번길/10,생일/10,방문/10,밑반찬/10,복사/10,양념/10,이웃/10,본문/10,정도/10,기능/10,추가/10,조금/9,추천/9,꽁치/9,시간/9,아빠/8,오징어/8,메뉴/8,인천광역시/8,식사/8,식당/7,처음/7,여기/7,사장/7,백범로/7,음식/1,한식/1,동암아구해물탕/1,부평구 /1",https://ldb-phinf.pstatic.net/20191201_267/1575164675896XkxDE_JPEG/SYxlBtjtUAuF0CzxeYLp5t0G.jpg,https://ldb-phinf.pstatic.net/20200121_4/15796148587750SYJ9_JPEG/yVBj8atxCYYGykSGlsMjfieB.jpeg.jpg
316,567,음식,한식,안다미로,인천 강화군 강화읍 강화대로430번길 2-1,032-932-0440,126.48397,37.7477406,,"있음(40대, 유료/ 영수증 지참 시 무료)",명절 당일 휴무,"11:00~18:00
브레이크 타임",,"있음 (남녀구분, 업소내부 위치)",,,,,백반,불가,,,,"안다미로/216,카페/85,맛집/70,파스타/48,느낌/39,시간/37,막국수/35,메뉴/35,정말/35,소스/30,분위기/30,기리/29,주문/28,술집/27,머리/27,주차장/27,생각/26,방문/25,추가/25,음료/24,헤어/24,위치/24,청주/24,사진/23,추천/23,가게/23,테이블/23,문어/23,주차/22,예약/22,디저트/21,화장실/21,경주/21,이웃/21,기타/20,복사/20,본문/20,정도/20,기능/20,근처/19,미용실/18,레스토랑/18,처음/18,남해/18,하나/18,바로/18,자리/17,메뉴판/17,딸기/17,보고/17,음식/1,한식/1,강화군 /1,강화읍 /1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA0MTVfNSAg%2FMDAxNTIzNzc5NDY3Mzkz.mDgfYKAxlZ9ScZPHWgyeVBILb3iGtgOUSCaaxKkoiwog.BRmdefJ3Ep6tWG7Dgbq8p2NOX_RsfoPmfI7gm6r-9Bkg.JPEG.shinbi63%2F20180414_114436.jpg=sc960_832,http://imgnews.naver.net/image/5191/2012/05/03/5fad2d354bbda872a908a836edd2f2ff.jpg
317,570,음식,기타,애슐리 인하점,인천 미추홀구 소성로 6,032-861-2094,126.650849,37.4470674,,"있음(약900대, 주차요금 무료)",연중무휴,"11:00~20:30
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)",메뉴판 내 영문 표기,,,,샐러드바,가능(주문 메뉴 한정),,,,"애슐리/443,퀸즈/265,인하/190,메뉴/166,홈플러스/143,인천/125,음식/76,대파/55,뷔페/51,코너/49,샐러드/46,스테이크/43,캠핑/43,치즈/43,맛집/41,종류/36,스시/35,진짜/34,초밥/34,갈릭/32,방문/32,고기/31,마늘/30,무제한/29,평일/28,허브/28,먹기/27,디저트/27,피자/27,이번/26,시즌/25,생맥주/25,치킨/25,떡볶이/25,홀릭/25,시간/23,짬뽕/23,식사/23,미추홀/23,요리/22,인하대/22,가격/22,주말/22,와플/22,가지/22,새우/22,사람/22,자리/21,소스/20,추가/20,기타/1,미추홀구 /1,애슐리 인하점/1",http://imgnews.naver.net/image/5486/2020/11/12/0000153359_004_20201112173548546.jpg,https://i3.ruliweb.com/img/20/04/11/1716700ac274bfb82.jpg
318,523,음식,한식,바다식당(북도면),인천 옹진군 북도면 신도로 248,032-746-4666,126.436419,37.5279534,,"있음(15대, 주차요금 무료)",우천시 휴무,"매일 09:00~18:00 (재료소진시)
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)",,,,,"소라비빔밥, 바지락칼국수,산낙지볶음",일부 메뉴 가능,,,,"식당/171,바다/156,대구/63,맛집/61,메뉴/44,한림읍/43,주문/38,반찬/34,제주/33,강릉/32,국물/31,사장/27,추가/27,존슨탕/25,시간/24,바로/24,음식/23,부대찌개/23,여행/22,밑반찬/22,아이/21,인분/20,기타/18,추천/18,포항/18,복사/18,이웃/18,본문/18,하나/18,기능/18,접시/18,호미곶/17,정말/17,위치/17,생각/17,우리/17,정도/16,저녁/16,칼국수/16,이태원/16,생선/16,조금/15,휴무/15,한식/15,방문/15,아침/15,제주시/15,영업/15,역시/14,아침식사/14,바다식당/1,옹진군 /1,대청면 /1",https://d2uja84sd90jmv.cloudfront.net/posts/QZWFgWuEp-hw19Qu1ZpCIA.jpg,https://ldb-phinf.pstatic.net/20171128_217/151184740783325XeV_JPEG/11724665_16.jpg
319,525,음식,한식,별미정숯불장어,인천 강화군 선원면 더리미길 10,032-932-1371,126.512245,37.722936,,"있음(60대, 주차요금 무료)",연중무휴,"매일 10:00~20:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)","메뉴판 내 영문, 일어, 중국어 표기",,,,"민물장어, 갯벌장어",가능,,,,"장어/759,강화도/242,숯불/213,미정/200,맛집/180,갯벌/91,양념/73,민물장어/61,장어구이/60,마리/51,소스/44,현주엽/44,정말/44,식사/42,아주/41,인천/37,강화/37,반찬/36,선원면/32,강화군/32,주문/30,구이/29,생강/29,추천/27,초벌/27,기본/25,추가/25,진짜/24,운동/24,인분/23,꼬리/23,시간/23,인천광역시/23,저희/23,아이/22,밑반찬/22,정도/22,노릇/21,기타/20,김치/20,나물/20,복사/20,이웃/20,본문/20,리미/20,바로/20,기능/20,주차/19,생각/19,영업/19,음식/1,선원면 /1,한식/1,강화군 /1,별미정숯불장어/1",https://ldb-phinf.pstatic.net/20220304_88/1646378422144h8peT_JPEG/DSC_1731.JPG,https://modo-phinf.pstatic.net/20210325_103/1616654048580uxXoq_JPEG/mosaIwplqh.jpeg
320,528,음식,한식,부뚜막애순두부 학익점,인천 미추홀구 매소홀로427번길 3,032-862-3779,126.669425,37.4401002,,"있음(4대, 주차요금 무료)","명절 전일,당일 휴무","매일 9:00~22:00
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)",,,,,"초당순두부, 바지락순두부",가능,,,,"순두부/232,부뚜막/109,두부/86,맛집/85,학익동/52,학익점/52,메뉴/43,인천/40,짬뽕/39,미추홀/32,가마솥/31,국물/27,전골/27,고기/21,번길/20,소홀/20,추가/20,생각/19,재상/18,빌딩/18,기타/17,주문/17,복사/17,이웃/17,본문/17,기능/17,인천광역시/16,매장/16,음식/14,밑반찬/14,정말/14,메뉴판/13,기본/13,초당/13,오늘/13,저희/13,시간/11,솥밥/11,청국장/11,사진/10,지방법원/10,대가/10,누룽지/10,국산/10,동치미/9,버섯/9,단계/9,느낌/9,식사/9,사람/9,한식/1,미추홀구 /1,부뚜막애순두부 학익점/1",https://ldb-phinf.pstatic.net/20190118_127/1547775929780zaxSf_JPEG/fivPMOf6ajWW1Tu65xUbecj5.jpg,https://ldb-phinf.pstatic.net/20201229_287/1609229775502kb2mv_JPEG/YhAy4TLMrsQUXgChk-SB5Zqe.jpg
321,531,음식,한식,강변해물탕,인천 연수구 센트럴로 194 센트럴파크2상가B동206호,032-858-1117,126.641874,37.3937862,,있음(상가 공영 주차장 이용)/무료(3시간 주차권 제공),연중무휴,"매일 10:00~22:00
/브레이크 타임 없음",,"남녀구분, 업소외부 위치","영어, 일어 메뉴판",,,,"해물탕, 해물파전",가능,,,,"해물탕/148,맛집/65,강변/63,송도/56,해물찜/55,센트럴/39,파크/37,마을/29,볶음밥/24,미사/21,해물/21,해물파전/19,식당/19,아구찜/17,주문/17,정말/16,해산물/15,이웃/15,송도신도시/15,추가/15,국물/15,기타/14,음식/14,오징어/14,복사/14,위치/14,본문/14,기능/14,우리/14,메뉴/13,주차/12,꽃게/12,인천/12,하나/12,사진/11,조개/11,연수구/11,밑반찬/11,상가/11,가족/11,요리/10,추천/10,시간/10,메인/10,낙지/10,진짜/9,메뉴판/9,주말/9,새우/9,사람/9,강변해물탕/1,한식/1,연수구 /1",http://post.phinf.naver.net/MjAyMDAxMjJfMjE5/MDAxNTc5Njc2MzUyNzEz.i84GsRoNpDAtOIqy0EumvL-wa6a3uV8CCjjxE2WZWwMg.gtOJcfAY2IoVERxWIQt9qVsA77tb6lA-BCtwTrTWW4wg.JPEG/Iauv4vWy_XX2Oed-QlbGpG6pLhHM.jpg,http://post.phinf.naver.net/MjAyMDAxMjJfMjg1/MDAxNTc5Njc2MzUxMjQ3.2QSponVu21VbyKInLzGelqD88G23HFtXccM5JOhlcBYg.ewuLeddX1FykTbbM6MGn0aImqZ5Gjaem21o6MlbkKycg.JPEG/IAly-7cGzpaxRlgmjWe-3S3Jmj_o.jpg
322,534,음식,한식,강화갯벌장어직판장,인천 강화군 내가면 중앙로 1278,032-934-8500,126.3825,37.7031265,,있음(20대)/무료,매주 수요일 휴무,"주중 10:00~17:00
,주말 10:00~21:00
/브레이크 타임 없음",,"남녀 구분, 업소 내부 위치",영어 회화 가능 직원 있음,,,,장어,가능,,,,"장어/411,갯벌/192,강화/126,직판/94,강화도/84,맛집/58,음식/38,초벌/38,캠핑/38,장어구이/32,포장/31,숯불/27,양념/26,정도/26,정말/25,캠핑장/23,먹기/22,구이/22,생강/22,루지/22,생각/21,택배/21,직접/21,추가/20,이웃/19,기타/18,복사/18,본문/18,기능/18,주문/16,가격/16,소스/15,민물장어/15,강화군/15,우리/15,사장/14,노릇/13,마리/13,그냥/13,내가면/12,추천/12,인분/12,저희/12,여름/11,다른/11,이번/11,아주/11,시작/11,중앙/11,양식/11,내가면 /1,한식/1,강화군 /1,강화갯벌장어직판장/1",https://ldb-phinf.pstatic.net/20220627_285/1656319284299R7EoJ_JPEG/%C1%A6%B8%F1_%BE%F8%C0%BD-1.jpg,https://ldb-phinf.pstatic.net/20220627_60/1656319286132jtfS5_JPEG/%C1%A6%B8%F1_%BE%F8%C0%BD-10.jpg
323,571,음식,한식,궁중삼계탕,인천 미추홀구 학익소로63번길 23,032-861-3939,126.671802,37.4417416,,있음(30대)/무료,명절 당일 휴무,"10:30~21:00
/브레이크 타임 없음",,"남녀구분, 업소내부 위치",,,,,한방삼계탕,가능,,,,"삼계탕/362,맛집/108,안산/53,울산/48,가게/45,국물/45,복날/30,본점/29,백숙/28,인삼/28,바로/28,송도/27,주문/26,시간/26,성남동/26,추가/24,메뉴/23,위치/23,누룽지/23,이웃/23,사동/22,생각/22,기본/22,반찬/21,사람/21,기타/20,주차/20,방문/20,복사/20,본문/20,기능/20,경기도/19,고추/19,정말/19,찹쌀/19,중구/18,자리/17,백년/17,사진/16,김치/16,깍두기/16,우리/16,주차장/16,보신/16,먹기/15,그릇/15,아주/15,가격/15,정도/15,손님/14,음식/1,한식/1,미추홀구 /1,궁중삼계탕/1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MjlfMTM0%2FMDAxNjU2NTA1MjQwMTk3.DKVp7KDKTc8vZTKW6w5sgepf6o7rxQjdVZoRXx_LnrMg.GqBHUGkc6kpHHGxkR75v0dYwx8k6VgeqzY0VmxMsZUMg.JPEG.jayeon4975%2F545582F6-4697-4526-8C33-6C9FA655485A.jpg=sc960_832,https://img.siksinhot.com/place/1515515350446645.jpg
324,573,음식,한식,권오길손국수 본점,인천 서구 검단로 789,032-564-7541~2,126.686634,37.6154211,,있음(약15대)/무료,매주 월요일,"11:00~21:00
/브레이크 타임 (평일)15:30~17:00",,"남녀구분, 업소외부 위치",메뉴판 내 영문 표기,,,,즉석칼국수,가능(칼국수만 포장 가능),,,,"칼국수/247,국수/189,맛집/113,길손/109,본점/93,보리밥/79,인천/78,육수/72,김치/68,서구/50,주문/47,국물/47,인분/45,시간/36,주차장/36,모래시계/36,추가/35,직접/34,메뉴/33,식객/33,브레이크/31,타임/31,주차/30,새우/30,셀프/29,열무김치/28,테이블/28,비빔국수/26,겉절이/23,느낌/23,미더덕/22,바로/22,휴무/21,매장/21,진짜/20,기타/20,포장/20,방문/20,버섯/20,복사/20,이웃/20,본문/20,기능/20,조금/19,인천광역시/19,참기름/18,불로동/18,접시/18,사람/18,영업/18,음식/1,한식/1,권오길손국수 본점/1,서구 /1",http://post.phinf.naver.net/MjAxNzA2MDFfNjgg/MDAxNDk2MzA0NjM1NTM2.j5ePQuTC9cj1pxhVmEaLCG5_9Xg763GV4nIDk70pKo8g.8glnnlpSDkVV8JgdZShDfKHUmQr5NOdFFVLr7y7_Ag8g.JPEG/IopLKd0_7jcxfXGaAvNXzt4V3NYA.jpg,http://post.phinf.naver.net/MjAxNzA2MDFfOTcg/MDAxNDk2MzA0NjQyMjM2.zTRtkurvWl-XFUIRrUy4In_JyiCsviBO_nKxbBHCE0Ig.xEt8g3FMI8kR5vRL2on9nSYOD4hWDDHnfR9MOwIlqS0g.JPEG/If0Yq16WvZp5cB-OjjNXdMoL2YRA.jpg
325,574,음식,한식,어부횟집,인천 서구 검단로 467,032-568-2922,126.65628,37.6018297,,있음(업소 이용시 최대 3시간 무료),명절 당일 휴무,"14:00~00:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)",,,,,활어회,가능,,,,"횟집/238,어부/179,정동진/85,맛집/84,대게/81,전복/59,메뉴/56,바다/52,기장/48,여행/46,구이/44,바로/44,주문/41,청산도/38,장어구이/38,조개/37,부산/34,해산물/33,추가/31,매운탕/30,하나/30,사장/30,생선/30,물회/29,우리/29,초장/28,세트/27,멍게/26,광어/26,시간/25,식사/25,진짜/23,월전/23,장어/23,미역/22,저희/22,사람/22,조금/21,추천/21,식당/21,생각/21,그냥/21,국물/21,기타/20,완도/20,주차/20,복사/20,이웃/20,본문/20,기능/20,음식/1,한식/1,어부횟집/1,서구 /1",http://cfile204.uf.daum.net/image/220C453C56405961107574,http://post.phinf.naver.net/MjAxNjEyMjBfMTIx/MDAxNDgyMjIwMzk0Mjc3.7rCQMoFjDJXzBX8SIhyiDYAuv2NLKPON6A_kUnqC5WQg.CmpP33iiHfQ4PH7J7_wd24bvZ-o0BDMtqXOElfcCJPUg.JPEG/ISojROfl_On4g2yeXMjVEzaz6WIQ.jpg
326,575,음식,한식,북창동순두부 구월로데오점,인천 남동구 성말로13번길 15,032-441-3535,126.701786,37.4462629,,있음( 유료/지하주차타워 주차가능- 식사시 2시간 무료),"매주 일요일 휴무, 명절 당일 휴무","10:00~22:00
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)","메뉴판 내 영문,일어,중국어 표기",,,,2인 LA갈비&계란말이,가능,,,,"순두부/221,창동/117,구월동/72,구월/60,로데오/57,인천/52,맛집/49,메뉴/45,순두부찌개/40,계란/37,치즈/32,돌솥밥/32,곱창/29,남동구/26,말로/24,번길/23,기본/20,주문/19,식사/19,인천광역시/18,추가/18,언니/17,반찬/16,방문/16,이웃/16,오늘/16,혼밥/16,기타/15,찌개/15,추천/15,메인/15,복사/15,본문/15,기능/15,프라자/13,시간/13,밑반찬/13,테이블/13,위치/13,젓갈/13,누룽지/13,밥집/13,생각/13,바로/13,사람/13,그냥/13,오징어/12,완전/12,건물/12,국물/12,음식/1,한식/1,남동구 /1,북창동순두부 구월로데오점/1","https://mp-seoul-image-production-s3.mangoplate.com/89136/20140221_10/leedyong00_1392917215447agxl4_jpeg/c0cec3b5_b1b8bff9b5bf_b8c0c1fd_bacfc3a2b5bf_bcf8b5cebace_281329.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",http://tong.visitkorea.or.kr/cms/resource/10/1873110_image2_1.jpg
327,561,음식,한식,신선설농탕 부평점,인천 부평구 장제로 206,032-514-3966,126.731301,37.5037686,,"있음(25대, 주차요금 무료)","명절 전날,당일 휴무","10:00~22:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)","메뉴판 내 영문, 일어, 중국어 표기",,,,설농탕,가능,,,,"신선설농탕/143,평점/107,설농탕/104,설렁탕/64,김치/54,맛집/47,부평/41,국물/29,주문/28,인천/28,부평구/27,만두/25,장제로/23,메뉴/23,오늘/23,추가/22,고기/21,듬뿍/20,기타/19,시간/19,복사/19,이웃/19,본문/19,기능/19,인천광역시/18,주차장/18,포장/17,주차/16,생각/16,먹기/15,박지/15,위치/14,내부/14,사진/12,역시/12,간판/12,테이블/12,신선/12,자리/11,메뉴판/11,매장/11,가족/11,느낌/11,식사/11,떡국/11,음식/10,그릇/10,방문/10,손님/10,도가니탕/9,한식/1,신선설농탕 부평점/1,부평구 /1",https://ldb-phinf.pstatic.net/20161124_24/1479978858555fA5lb_JPEG/177074584438251_2.jpeg,https://ldb-phinf.pstatic.net/20161124_245/1479978858488QNGao_JPEG/177074584438251_1.jpeg
328,568,음식,한식,굴축제,인천 계양구 오조산로45번길 12 1층,032-552-8889,126.73726,37.5352594,,"있음(건물 지하 주차장, 공영 주차장)/무료 (공영 주차장 이용 시 별도 지원 없음)",연중무휴,"09:00~24:00
/브레이크 타임 없음",,"남녀구분, 업소내부 위치",메뉴판 내 영문 표기,,,,매생이굴국밥,가능,,,,"단지/118,축제/114,북굴/95,보령/78,수산/70,구이/64,맛집/61,굴찜/58,겨울/40,충남/34,메뉴/34,칼국수/33,정말/32,천북면/31,보령시/31,가리비/29,저희/29,주문/27,바다/27,주차/26,한번/25,가게/24,굴밥/24,아이/24,충청남도/24,이웃/24,추가/24,진짜/23,서비스/22,여기/22,생굴/21,방문/21,가격/21,생각/21,홍보/21,기타/20,복사/20,본문/20,기능/20,사진/19,제철/19,석화/18,하나/18,우유/18,주차장/17,정도/16,시작/15,시간/15,바로/15,사장/15,음식/1,한식/1,굴축제/1,계양구 /1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzAyMjFfMjMg%2FMDAxNDg3NjU3NDMwNDc5.qDXtpWpCurQpIlFkuukq1FD1ROlgFBwol-XJ-ixylGAg.tYzWtPZYWk3n78fW1xUBH87IZViytL15IXqz7SHBnIwg.JPEG.by0324%2FIMG_2602.JPG=sc960_832,http://imgnews.naver.net/image/5569/2018/12/19/0000016204_002_20181219100141031.jpg
329,594,음식,한식,함흥관(미추홀구),인천 미추홀구 인중로 1,032-889-4004,126.642275,37.4620307,,"있음(약 35대, 주차요금 무료)",연중무휴,"09:00~22:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)","메뉴판 내 영문 표기 , 중국어 회화 가능 직원 있음",,,,"돼지왕갈비, 영양갈비탕",가능,,,,"함흥/186,갈비탕/80,냉면/80,고기/71,인천/61,맛집/60,갈비/47,송도/40,주문/39,영양/31,부평/31,조금/30,돼지갈비/29,버섯/27,가족/27,주차장/27,시간/26,가격/25,반찬/24,송화/24,미추홀/24,메뉴/23,등심/22,식당/22,추가/22,식사/22,기타/20,방문/20,인천광역시/20,복사/20,이웃/20,본문/20,기능/20,소고기/19,돼지/19,직원/18,아주/17,샐러드/16,양념/16,물냉면/16,오늘/16,정도/15,저희/15,사람/15,비빔냉면/14,숭의동/14,처음/14,주차/14,밑반찬/14,국물/14,음식/1,함흥관/1,한식/1,부평구 /1",https://ldb-phinf.pstatic.net/20191030_118/15723876977495pHvr_JPEG/G5X1q63FYAZoyqeYI-5nAoio.jpg,http://post.phinf.naver.net/MjAxODA4MjBfMjg2/MDAxNTM0NzU4ODUyODA0.po03BssmIxLh0IISk9MYg1c1We814brgor0_cbXg5NIg.M_Fqhs2rqmLeoDXH9G-_O9-RDF0OXMiLLIqLKZUmC8Qg.JPEG/IZ2LBdls3g1pvK4ljmzvP8QRELNw.jpg
330,596,음식,한식,해안도시,인천 강화군 길상면 해안남로 152,032-937-9506,126.534022,37.6148608,,있음(무료),매주 목요일 휴무,"10:00~21:00
브레이크타임 없음
(코로나 19로 인해 단축 운영 중)",,"있음 (남녀구분, 업소내부 위치)",메뉴판 내 영문 표기,,,,장어숯불구이,가능,,,,"도시/112,해안/67,여행/53,비치/43,바다/37,베트남/37,시간/33,스톤/31,피란/27,사람/27,숙소/26,코스/26,한국/25,지역/25,역사/24,블레드/23,교육/22,경제/22,또한/21,마을/21,사진/20,호텔/20,관광/19,구경/19,우리/19,태안/19,프랑스/18,기타/18,복사/18,공기/18,시설/18,시스/18,이웃/18,본문/18,기능/18,칭다오/18,도착/18,추가/18,제공/17,풍경/17,위치/17,호주/17,성당/17,문화/16,광장/16,여행지/16,다시/16,침체/15,자연/15,해변/14,음식/1,한식/1,강화군 /1,길상면 /1,해안도시/1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA1MjBfMjcy%2FMDAxNTg5OTg0Mjk0NjU4.bwuyB7hCXGmh8icyj2EHQJZ2u-nNj4NP1LX5H1puUXsg.9xdkLj4KE9oS7WfvTpZ5vIqkeeJgJPZNglv7U1GV7zgg.JPEG.sandcastle44%2F%25B2%25D9%25B9%25CC%25B1%25E2-20200513_134053.jpg=sc960_832,https://i.pinimg.com/736x/be/8d/0c/be8d0c695f0625105fb54a7b14408843.jpg
331,598,음식,한식,해장국집,인천 동구 동산로87번길 6,032-766-0335,126.644943,37.4750953,,,"명절 당일, 명절 다음 날 휴무","05:00~15:00
브레이크타임 10:30~11:00",,"있음 (남녀구분, 업소내부 위치)",,,,,설렁탕,"가능(포장 시 밥 제외, 포장용기 금액 1,000원 있음)",,,,"해장국/283,맛집/62,제주/49,국물/49,주문/42,국밥/35,근처/32,시간/32,정도/31,생각/30,추가/29,시골/26,해장/26,고기/26,설렁탕/26,저희/26,음식/24,복국/24,정말/23,조금/22,주차/22,메뉴/22,불당/22,공항/21,창원/21,선지/21,하나/21,추천/20,방문/20,이웃/20,바로/20,기타/19,가게/19,포장/19,아침/19,복사/19,본문/19,기능/19,양념/18,기본/18,우거지/18,먹기/17,매장/17,역시/16,손님/16,식사/16,사람/16,친구/15,중동/15,개인/14,한식/1,동구 /1,해장국집/1",http://imgnews.naver.net/image/014/2020/08/30/0004485050_001_20200830133005152.jpg,http://post.phinf.naver.net/MjAxNzA4MDVfMTI1/MDAxNTAxOTIxMTE1MTk2.5SJV3iIwXbQRfLGPDp1J3QtNUj5ccgb7ZLin54vYgEsg.hkoJUpSgYRq7nMxXnGHxVzex4-AChWdByXk12dZ_D78g.JPEG/Ir6nZIGNCF74G4j4UG51NVmCbd2I.jpg
